PUBLICATION_DATE,UID,SITE_ID,DATE_COL,VISIT_NO,STATE,SAMPLE_TYPE,FORM_TYPE,AGR_CROPLAND,AGR_FEEDLOT,AGR_LIVESTOCK,AGR_ORCHARDS,AGR_PASTURE,AGR_POULTRY,AGR_SCORE,AGR_STRING,AGR_WITHDRAWAL,APPEALING,BIOTIC_INTEGRITY,FLAG_ASSESS,FLIGHT_HAZARDS,HYDRO_TYPE,IND_COMMERCIAL,IND_FIRE,IND_INDUSTRIAL,IND_LOGGING,IND_MINES,IND_ODORS,IND_OIL,IND_POWER,IND_SCORE,IND_STRING,LAKE_LEVEL,LEVEL_CHANGE_M,LEVEL_CHANGES,MACRY_DENSITY,MACRY_FLOAT,MACRY_SUBMERGED,MAN_ANGLING,MAN_DRINKING_WATER,MAN_FISH_STOCKING,MAN_LEVEL_FLUCTUATIONS,MAN_LIMING,MAN_MACROPHYTE,MAN_SCORE,MAN_STRING,MAN_TREATMENT,MBOAT_DENSITY,OUTLET_DAMS,PHOTOGRAPHS,PRISTINE,RCH_AGRICULTURE,RCH_BARE_GROUND,RCH_DEVELOPMENT,RCH_FOREST,RCH_GRASS,RCH_SHOREMODS,RCH_SHRUB,RCH_WETLAND,REC_FILMS,REC_MARINAS,REC_PARKS,REC_PRIMITIVE,REC_RESORTS,REC_SCORE,REC_STRING,REC_TRAILS,REC_TRASH,RECREATIONAL_ACTIVITY,RECREATIONAL_VALUE,RES_BRIDGES,RES_CONSTRUCTION,RES_DUMPING,RES_LAWNS,RES_PIPES,RES_RESIDENCES,RES_ROADS,RES_SCORE,RES_SEWAGE,RES_STRING,REVIEWED_BY_INITIAL,STUDYNAME,SWIMMABILITY,TROPHIC_STATE
8/23/2016,2007819,,,,,ASSESS,ASSESSMENT,,,,,,,0,,,4,GOOD,,NO,SEEPAGE,,,,,,,,,0,,NO,,,,0-05,25-May,,,,,,,0,,,LOW,NONE,,2,,0-05,25-75,25-May,25-75,25-75,25-May,0-05,,,L,L,,2,LL,,,,EXCELLENT,,,,M,,M,L,7,,MML,,,GOOD,MESOTROPHIC
8/23/2016,2007820,,,,,ASSESS,ASSESSMENT,,,,,H,,6,HL,L,3,GOOD,,NO,RESERVOIR,,,,,,,L,,1,L,NO,,,MODERATE,25-May,0-05,,,,,,,0,,,LOW,ARTIFICIAL,Y,4,75-100,0-05,0-05,25-75,25-75,0-05,25-May,0-05,L,,,,,1,L,,,,GOOD,,,,,,L,L,2,,LL,,,FAIR,MESOTROPHIC
8/23/2016,2007821,,,,,ASSESS,ASSESSMENT,,,,,,,0,,,3,GOOD,,NO,RESERVOIR,,,,,,,,M,3,M,,,0.2,MODERATE,0-05,25-May,,,,,,,0,,,LOW,ARTIFICIAL,Y,3,0-05,0-05,25-May,25-75,25-May,0-05,25-75,0-05,M,,,,,6,MM,,M,,GOOD,L,,,,L,,L,4,L,LLLL,,,GOOD,EUTROPHIC
8/23/2016,2007822,,,,,ASSESS,ASSESSMENT,,,,,,,0,,,2,FAIR,,NO,DRAINAGE,H,,,,,,,,5,H,,,,MODERATE,25-May,25-75,L,,H,M,,,9,LHM,,RESTRICTED,NONE,N,2,0-05,25-75,25-May,25-May,25-75,0-05,25-75,25-May,,,,,,2,LL,L,L,,FAIR,M,M,L,H,L,L,H,19,,MMLHLLH,,,GOOD,EUTROPHIC
8/23/2016,2007823,,,,,ASSESS,ASSESSMENT,,,,,,,0,,,4,GOOD,,NO,RESERVOIR,,,,,,,,,0,,NO,,,SPARSE,0-05,0-05,,,,,,,0,,,LOW,ARTIFICIAL,N,4,0-05,25-May,25-May,25-May,0-05,25-75,25-May,0-05,,,,L,,2,LL,,L,,EXCELLENT,L,L,,H,L,H,H,18,,LLHLHH,,,GOOD,OLIGOTROPHIC
8/23/2016,2007824,,,,,ASSESS,ASSESSMENT,L,L,L,L,L,L,7,LLLLLLL,L,5,GOOD,,NO,RESERVOIR,L,L,L,L,L,L,L,L,8,LLLLLLLL,,,-0.2,SPARSE,0-05,0-05,L,L,L,M,L,L,9,LLLMLLL,L,LOW,NONE,N,4,0-05,25-May,25-May,25-75,25-May,25-May,25-May,0-05,L,L,L,L,L,7,LLLLLLL,L,L,,EXCELLENT,L,L,L,L,M,M,L,12,L,LLLLMMLL,,,GOOD,MESOTROPHIC
8/23/2016,2007825,,,,,ASSESS,ASSESSMENT,,,L,,,,1,L,,4,GOOD,,YES,RESERVOIR,,,,,,,,M,3,M,YES,,,SPARSE,0-05,0-05,M,,H,H,,,13,MHH,,LOW,ARTIFICIAL,Y,3,0-05,25-75,25-May,0-05,25-May,0-05,75-100,0-05,,L,M,L,L,7,LMLLL,L,,,EXCELLENT,L,L,,,,L,L,4,,LLLL,,,GOOD,OLIGOTROPHIC
8/23/2016,2007826,,,,,ASSESS,ASSESSMENT,,,,,L,,1,L,,2,GOOD,,NO,DRAINAGE,,,,,,,,,0,,NO,,,ABSENT,0-05,0-05,L,,,,,,1,L,,RESTRICTED,ARTIFICIAL,N,3,0-05,0-05,0-05,25-75,25-75,0-05,25-May,0-05,M,,,,,3,M,,,,FAIR,,,,L,,L,,2,,LL,,,UNSWIMMABLE,EUTROPHIC
8/23/2016,2007827,,,,,ASSESS,ASSESSMENT,L,,L,,,,2,LL,,5,GOOD,,NO,RESERVOIR,,,,,,,,,0,,NO,,,ABSENT,,,,,,,,,0,,,LOW,ARTIFICIAL,N,4,0-05,25-May,0-05,25-75,25-75,0-05,25-75,,,,,,,1,L,,L,,GOOD,,,,,,L,L,2,,LL,,,FAIR,MESOTROPHIC
8/23/2016,2007828,,,,,ASSESS,ASSESSMENT,H,,H,,H,,15,HHH,,2,FAIR,,NO,RESERVOIR,,,,,,,,,0,,,,0.3,SPARSE,0-05,0-05,L,,,,,,1,L,,BANNED,ARTIFICIAL,Y,2,25-May,0-05,0-05,25-May,75-100,0-05,0-05,0-05,,,,,,0,,,,,FAIR,,,,L,L,L,L,5,L,LLLLL,,,UNSWIMMABLE,MESOTROPHIC
8/23/2016,2007830,,,,,ASSESS,ASSESSMENT,,,,,,,0,,,2,GOOD,,NO,DRAINAGE,L,,,,,,,,1,L,NO,,,HIGH,75-100,75-100,L,,,,,L,2,LL,,LOW,NONE,Y,4,0-05,0-05,25-May,25-75,25-May,25-May,25-75,75-100,L,,,,,2,LL,,L,,FAIR,L,,,L,L,L,L,5,,LLLLL,,,FAIR,MESOTROPHIC
8/23/2016,2007831,,,,,ASSESS,ASSESSMENT,,,,,,,0,,,4,GOOD,,NO,RESERVOIR,,,,,,,,,0,,YES,,2,SPARSE,25-May,0-05,L,H,,M,,,9,LHM,,BANNED,ARTIFICIAL,Y,3,0-05,0-05,25-75,25-75,25-May,0-05,0-05,0-05,,,,,,0,,,,,POOR,L,L,,L,L,M,L,8,,LLLLML,,,,MESOTROPHIC
8/23/2016,2007832,,,,,ASSESS,ASSESSMENT,,,,,,,0,,,4,GOOD,,NO,,,,,,,,,,0,,YES,,1.5,,25-May,25-May,,,,,,,0,,,LOW,NONE,Y,4,,,25-75,25-75,0-05,25-May,25-75,25-May,L,L,L,,L,4,LLLL,,,,GOOD,,,,M,,M,L,7,,MML,,,GOOD,EUTROPHIC
8/23/2016,2007833,,,,,ASSESS,ASSESSMENT,L,,L,,L,,6,LLLM,M,5,EXCELLENT,,YES,RESERVOIR,,,,,,,,,0,,,,,SPARSE,,0-05,L,,,M,,,4,LM,,RESTRICTED,ARTIFICIAL,Y,5,,25-75,,25-May,,0-05,25-May,,L,,L,L,,4,LLLL,L,,,EXCELLENT,,,,,,,L,1,,L,,,GOOD,OLIGOTROPHIC
8/23/2016,2007834,,,,,ASSESS,ASSESSMENT,,,H,,H,,10,HH,,2,GOOD,,NO,RESERVOIR,,,,,,,,,0,,YES,,0.5,HIGH,0-05,75-100,,,,,,,0,,,,ARTIFICIAL,Y,3,75-100,25-75,,,75-100,0-05,0-05,0-05,,,,,,0,,,,,POOR,,,,,,,L,1,,L,,,FAIR,EUTROPHIC
8/23/2016,2007835,,,,,ASSESS,ASSESSMENT,M,,M,,,,6,MM,,2,FAIR,,NO,RESERVOIR,,,,,,,,,0,,YES,,5,,25-May,,,,,M,,,3,M,,LOW,ARTIFICIAL,Y,2,0-05,75-100,0-05,0-05,0-05,0-05,0-05,,L,,,M,,7,LMM,,M,,FAIR,,,,,,L,M,4,,LM,,,FAIR,MESOTROPHIC
8/23/2016,2007836,,,,,ASSESS,ASSESSMENT,H,,H,,H,,15,HHH,,2,FAIR,,NO,DRAINAGE,,,,,,,,,0,,YES,,0.3,MODERATE,25-May,0-05,M,,,,,M,6,MM,,LOW,NONE,Y,3,0-05,0-05,25-May,25-75,25-75,25-May,25-75,25-75,H,,M,,,11,HMM,M,,,FAIR,,,,L,,L,L,3,,LLL,,,UNSWIMMABLE,HYPEREUTROPHIC
8/23/2016,2007837,,,,,ASSESS,ASSESSMENT,,,,,,,0,,,4,GOOD,,NO,RESERVOIR,,,,L,,,,,1,L,NO,,,SPARSE,0-05,0-05,L,,L,L,,,3,LLL,,LOW,ARTIFICIAL,Y,2,0-05,25-May,0-05,25-75,25-75,25-May,25-75,25-May,L,,L,,,3,LLL,,L,,EXCELLENT,L,,,,,,L,2,,LL,,,GOOD,MESOTROPHIC
8/23/2016,2007838,,,,,ASSESS,ASSESSMENT,,,,,,,3,M,M,5,EXCELLENT,,YES,RESERVOIR,,,,,,,,,0,,YES,,10,SPARSE,0-05,25-May,,,M,,,,3,M,,BANNED,ARTIFICIAL,N,5,0-05,0-05,0-05,75-100,25-May,0-05,25-May,0-05,,,,,,4,ML,M,L,,EXCELLENT,L,,,,M,,L,5,,LML,,,GOOD,MESOTROPHIC
8/23/2016,2007839,,,,,ASSESS,ASSESSMENT,,,,,,,0,,,2,FAIR,,NO,DRAINAGE,,,,,,,,,0,,,,,MODERATE,0-05,25-75,,,,,,,0,,,LOW,,Y,2,,0-05,75-100,0-05,75-100,75-100,0-05,25-May,,,,,,0,,,,,FAIR,,,,H,L,H,L,12,,HLHL,,,FAIR,EUTROPHIC
8/23/2016,2007840,,,,,ASSESS,ASSESSMENT,H,,M,,L,,9,HML,,3,FAIR,,YES,SEEPAGE,,,,,,,,,0,,NO,,,SPARSE,0-05,0-05,,,,,,,0,,,RESTRICTED,NATURAL,N,3,25-75,0-05,0-05,0-05,25-75,25-May,0-05,0-05,,,,,,0,,,,,POOR,,,,,,L,L,2,,LL,,,UNSWIMMABLE,HYPEREUTROPHIC
8/23/2016,2007842,,,,,ASSESS,ASSESSMENT,H,,,,,,5,H,,2,FAIR,,NO,RESERVOIR,,,,,,,,,0,,YES,,1,MODERATE,25-75,25-May,L,,,,,,1,L,,RESTRICTED,ARTIFICIAL,Y,2,75-100,0-05,,25-May,25-75,0-05,25-75,0-05,L,,,,,1,L,,,,POOR,,,,,L,,,1,,L,,,UNSWIMMABLE,EUTROPHIC
8/23/2016,2007843,,,,,ASSESS,ASSESSMENT,L,,L,,L,,3,LLL,,5,EXCELLENT,,YES,RESERVOIR,,,,M,L,,H,,9,MLH,YES,,2,SPARSE,0-05,0-05,,L,,M,L,,6,LMLL,L,BANNED,ARTIFICIAL,Y,5,0-05,0-05,0-05,75-100,25-May,0-05,75-100,0-05,,,L,,,2,LL,,L,,POOR,M,,,L,L,L,L,8,L,MLLLLL,,,GOOD,MESOTROPHIC
8/23/2016,2007844,,,,,ASSESS,ASSESSMENT,H,,,,L,,6,HL,,5,EXCELLENT,,NO,SEEPAGE,,,,,,,,,0,,NO,,,SPARSE,25-May,25-May,,,,,,,0,,,LOW,NONE,N,4,25-75,25-May,25-May,,75-100,0-05,25-May,25-May,,,L,,,1,L,,,,EXCELLENT,,,,L,,L,L,3,,LLL,,,GOOD,EUTROPHIC
8/23/2016,2007845,,,,,ASSESS,ASSESSMENT,,,L,,L,,7,LLH,H,4,GOOD,,NO,RESERVOIR,,,,L,,,,,1,L,,,,ABSENT,,,,,M,H,,,8,MH,,BANNED,ARTIFICIAL,Y,4,25-May,75-100,,75-100,25-May,25-May,25-May,,,,L,L,,3,LLL,L,,,GOOD,,,,,,,L,1,,L,,,FAIR,MESOTROPHIC
8/23/2016,2007846,,,,,ASSESS,ASSESSMENT,L,,,,,,1,L,,4,EXCELLENT,,NO,SEEPAGE,,,,,,,,,0,,NO,,,,25-May,25-75,,,,,,,0,,,RESTRICTED,NONE,Y,4,0-05,0-05,0-05,25-75,25-75,0-05,25-75,25-May,,,,,,0,,,,,GOOD,,,,,,,L,1,,L,,,UNSWIMMABLE,EUTROPHIC
8/23/2016,2007847,,,,,ASSESS,ASSESSMENT,H,L,M,L,M,L,15,HLMLMLL,L,4,GOOD,,YES,RESERVOIR,M,,M,L,L,,,,8,MMLL,YES,,0.1,MODERATE,0-05,0-05,H,,M,L,,,9,HML,,HIGH,ARTIFICIAL,Y,4,0-05,0-05,0-05,75-100,25-May,25-May,25-75,25-May,L,L,M,L,L,11,LLMLLML,M,L,,EXCELLENT,M,L,L,M,M,M,M,18,L,MLLMMMML,,,GOOD,MESOTROPHIC
8/23/2016,2007848,,,,,ASSESS,ASSESSMENT,M,,L,,M,,7,MLM,,3,GOOD,,NO,SEEPAGE,,,,,,,,,0,,NO,,,MODERATE,25-May,25-May,,,,,,,0,,,LOW,NONE,N,2,25-May,0-05,0-05,,25-75,,25-May,25-75,,,,,,0,,,,,FAIR,,,,,,L,M,4,,LM,,,UNSWIMMABLE,HYPEREUTROPHIC
8/23/2016,2007849,,,,,ASSESS,ASSESSMENT,L,,,,L,,2,LL,,3,GOOD,,NO,DRAINAGE,,,,,,,,,0,,NO,,,SPARSE,0-05,25-May,M,,,,,,3,M,,LOW,NONE,N,3,25-May,25-May,25-75,25-75,25-May,25-75,25-May,0-05,,,L,,L,3,LLL,L,,,GOOD,,L,,H,L,H,M,15,,LHLHM,,,FAIR,EUTROPHIC
8/23/2016,2007850,,,,,ASSESS,ASSESSMENT,,,,,,,0,,,5,EXCELLENT,,NO,DRAINAGE,,,,,,,,,0,,NO,,,SPARSE,25-May,0-05,,,,,,,0,,,BANNED,NATURAL,N,5,,0-05,,75-100,25-May,,25-May,25-May,,,,,,0,,,,,EXCELLENT,,,,,,,,0,,,,,GOOD,MESOTROPHIC
8/23/2016,2007851,,,,,ASSESS,ASSESSMENT,M,,M,,M,,9,MMM,,3,FAIR,,NO,RESERVOIR,,,,,,,,,0,,NO,,,SPARSE,0-05,0-05,M,,M,,,,6,MM,,HIGH,ARTIFICIAL,N,2,,25-May,75-100,,25-May,25-75,,0-05,L,M,,,L,7,LMLLL,L,L,,EXCELLENT,,L,,M,,M,L,8,,LMML,,,GOOD,MESOTROPHIC
8/23/2016,2007852,,,,,ASSESS,ASSESSMENT,,,,,,,0,,,2,FAIR,,NO,DRAINAGE,,,,,,,,,0,,NO,,,,0-05,0-05,L,,,,,,1,L,,HIGH,ARTIFICIAL,Y,2,0-05,25-75,25-75,25-May,25-75,25-May,25-75,25-May,L,L,L,,M,8,LLLMLL,L,L,,GOOD,L,L,,M,L,M,M,12,,LLMLMM,,,FAIR,EUTROPHIC
8/23/2016,2007853,,,,,ASSESS,ASSESSMENT,,,,,,,0,,,3,POOR,,NO,RESERVOIR,,,,,,,,,0,,YES,,1,SPARSE,0-05,0-05,,,,,,,0,,,BANNED,ARTIFICIAL,Y,2,0-05,25-May,0-05,25-May,75-100,0-05,25-May,0-05,,,,,H,5,H,,,,POOR,,,,,,,,0,,,,,UNSWIMMABLE,MESOTROPHIC
8/23/2016,2007854,,,,,ASSESS,ASSESSMENT,H,,M,,M,,11,HMM,,3,GOOD,,YES,DRAINAGE,,,,,,,,,0,,NO,,,HIGH,25-75,75-100,,,,,,,0,,,LOW,ARTIFICIAL,N,2,25-75,,,,75-100,,,25-May,,,,,,0,,,,,GOOD,,,,,L,,M,4,,LM,,,FAIR,EUTROPHIC
8/23/2016,2007855,,,,,ASSESS,ASSESSMENT,L,L,L,L,L,L,7,LLLLLLL,L,3,GOOD,,NO,RESERVOIR,L,L,L,L,L,L,L,L,8,LLLLLLLL,NO,,,SPARSE,0-05,25-May,L,L,M,,L,H,12,LLMLHL,L,LOW,ARTIFICIAL,Y,3,0-05,0-05,25-75,25-May,25-75,25-May,0-05,0-05,L,L,M,L,L,9,LLMLLLL,L,L,,GOOD,M,L,L,H,L,H,M,20,L,MLLHLHML,,,GOOD,MESOTROPHIC
8/23/2016,2007856,,,,,ASSESS,ASSESSMENT,,,,,L,,1,L,,4,EXCELLENT,,NO,RESERVOIR,,,M,,,,,,3,M,YES,,1,SPARSE,0-05,0-05,L,M,,L,,,5,LML,,RESTRICTED,ARTIFICIAL,N,4,0-05,25-May,0-05,75-100,25-May,25-May,25-75,0-05,L,L,L,L,L,7,LLLLLLL,L,L,,EXCELLENT,M,L,L,L,L,,M,11,L,MLLLLML,,,UNSWIMMABLE,MESOTROPHIC
8/23/2016,2007857,,,,,ASSESS,ASSESSMENT,,,H,,H,,10,HH,,4,GOOD,,NO,RESERVOIR,,,,,,,,,0,,NO,,,SPARSE,0-05,0-05,L,,,,,,1,L,,BANNED,ARTIFICIAL,Y,4,75-100,0-05,0-05,0-05,75-100,25-May,0-05,0-05,,,,,,0,,,,,,,,,,,L,,1,,L,,,GOOD,MESOTROPHIC
8/23/2016,2007858,,,,,ASSESS,ASSESSMENT,,,,,,,3,M,M,4,FAIR,,YES,RESERVOIR,M,,,,,,,,3,M,YES,,0.3,SPARSE,0-05,0-05,M,,,L,,H,14,MLHH,H,RESTRICTED,ARTIFICIAL,Y,1,0-05,0-05,75-100,25-May,25-May,75-100,0-05,0-05,,L,,,M,9,LMH,H,,,EXCELLENT,L,L,,H,H,H,M,20,,LLHHHM,,,FAIR,MESOTROPHIC
8/23/2016,2007859,,,,,ASSESS,ASSESSMENT,,,,,,,0,,,3,EXCELLENT,,YES,SEEPAGE,,,,M,,,,,3,M,YES,,0.2,SPARSE,,0-05,,,,,,,0,,,,NONE,Y,5,,25-May,,75-100,,,25-May,,,,,,,0,,,,,FAIR,,,,,,L,,1,,L,,,UNSWIMMABLE,MESOTROPHIC
8/23/2016,2007860,,,,,ASSESS,ASSESSMENT,,,,,,,0,,,2,GOOD,,NO,DRAINAGE,,,,,,L,,,1,L,NO,,,MODERATE,25-75,75-100,,,,,,L,1,L,,RESTRICTED,ARTIFICIAL,Y,4,,0-05,0-05,25-75,25-May,0-05,25-May,25-75,M,,,,,5,MLL,L,L,,POOR,,L,,,,L,L,3,,LLL,,,UNSWIMMABLE,EUTROPHIC
8/23/2016,2007861,,,,,ASSESS,ASSESSMENT,M,,,,,,3,M,,3,FAIR,,NO,RESERVOIR,,,,M,,,,,3,M,YES,,0.2,MODERATE,0-05,25-75,M,,,,,H,9,MHL,L,HIGH,ARTIFICIAL,Y,2,,25-May,75-100,25-75,25-75,75-100,25-75,25-May,L,L,M,,,7,LLMLL,L,L,,FAIR,L,,,M,L,H,M,13,,LMLHM,,,FAIR,EUTROPHIC
8/23/2016,2007862,,,,,ASSESS,ASSESSMENT,,,,,,,1,L,L,5,,,NO,,,,,,,,,,0,,NO,,,SPARSE,25-May,25-75,M,,M,,,,6,MM,,LOW,NATURAL,,4,0-05,25-May,0-05,25-75,25-May,25-75,75-100,25-May,L,,,,,1,L,,,,,,,,L,M,M,L,8,,LMML,,,GOOD,
8/23/2016,2007863,,,,,ASSESS,ASSESSMENT,M,,L,,L,,5,MLL,,4,GOOD,,NO,DRAINAGE,,,,,,,,,0,,,,,ABSENT,0-05,0-05,M,,,L,,,4,ML,,LOW,NONE,Y,4,25-May,0-05,0-05,25-75,25-May,25-May,25-May,25-May,,L,,,,1,L,,,,GOOD,,L,,M,,M,L,8,,LMML,,,GOOD,MESOTROPHIC
8/23/2016,2007864,,,,,ASSESS,ASSESSMENT,,,,,,,0,,,3,GOOD,,NO,DRAINAGE,,,,,,,,,0,,NO,,,MODERATE,25-May,25-May,,,,,,,0,,,HIGH,NONE,Y,2,0-05,0-05,25-75,0-05,25-May,0-05,0-05,25-75,M,,,,,4,ML,,L,,GOOD,,L,,M,,M,M,10,,LMMM,,,FAIR,MESOTROPHIC
8/23/2016,2007865,,,,,ASSESS,ASSESSMENT,L,L,L,L,M,L,9,LLLLMLL,L,4,EXCELLENT,,NO,DRAINAGE,L,L,L,L,L,L,L,L,8,LLLLLLLL,NO,,,HIGH,25-75,75-100,L,L,L,L,L,L,7,LLLLLLL,L,LOW,NONE,Y,4,0-05,0-05,0-05,25-75,25-75,0-05,25-May,25-May,L,L,L,L,L,7,LLLLLLL,L,L,,GOOD,L,L,L,L,L,L,M,10,L,LLLLLLML,,,FAIR,MESOTROPHIC
8/23/2016,2007866,,,,,ASSESS,ASSESSMENT,,,L,,,,2,LL,L,2,FAIR,,YES,RESERVOIR,,,,,,,M,,3,M,YES,,18,SPARSE,0-05,0-05,M,L,L,L,,,6,MLLL,,LOW,ARTIFICIAL,N,3,0-05,25-75,0-05,0-05,0-05,0-05,25-May,0-05,,L,M,L,,6,LMLL,,L,,FAIR,,,,,,L,L,2,,LL,,,FAIR,MESOTROPHIC
8/23/2016,2007867,,,,,ASSESS,ASSESSMENT,,,,,,,3,M,M,5,GOOD,,NO,DRAINAGE,L,,,,,,,,1,L,NO,,,SPARSE,0-05,0-05,H,,,,,,5,H,,HIGH,NONE,Y,3,0-05,25-May,25-75,25-75,25-May,25-75,0-05,0-05,,M,M,L,M,12,MMLMLL,L,L,,EXCELLENT,L,L,,M,L,H,H,16,,LLMLHH,,,GOOD,OLIGOTROPHIC
8/23/2016,2007868,,,,,ASSESS,ASSESSMENT,,,,,,,0,,,3,POOR,,NO,RESERVOIR,,,,,,,,,0,,YES,,0.5,HIGH,25-May,25-75,,,,,,,0,,,HIGH,ARTIFICIAL,Y,2,0-05,25-May,75-100,0-05,75-100,75-100,25-75,0-05,,,M,M,,7,MML,L,,,GOOD,M,H,,H,L,H,H,24,,MHHLHH,,,FAIR,MESOTROPHIC
8/23/2016,2007869,,,,,ASSESS,ASSESSMENT,,,,,,,1,L,L,3,FAIR,,NO,RESERVOIR,,,,,,,,,0,,NO,,,HIGH,0-05,25-75,H,,,,,,5,H,,HIGH,ARTIFICIAL,Y,2,0-05,0-05,75-100,0-05,75-100,75-100,0-05,0-05,L,,,,,2,LL,,L,,EXCELLENT,L,L,,H,L,H,,13,,LLHLH,,,GOOD,MESOTROPHIC
8/23/2016,2007870,,,,,ASSESS,ASSESSMENT,,,,,,,3,M,M,4,GOOD,,NO,RESERVOIR,,,,,,,,,0,,YES,,1,SPARSE,0-05,0-05,M,,,L,,,4,ML,,LOW,ARTIFICIAL,Y,3,0-05,25-75,0-05,25-May,25-May,0-05,25-May,0-05,L,L,M,,,7,LLMLL,L,L,,EXCELLENT,,,,,,L,M,4,,LM,,,GOOD,MESOTROPHIC
8/23/2016,2007871,,,,,ASSESS,ASSESSMENT,,,,,,,1,L,L,2,FAIR,,YES,RESERVOIR,L,,,,,,,,1,L,YES,,1,MODERATE,25-May,25-75,L,,M,L,,,6,LMLL,L,BANNED,ARTIFICIAL,N,2,0-05,0-05,25-May,25-May,25-75,25-May,25-May,0-05,M,L,H,,,13,MLHML,M,L,,FAIR,L,,,M,,L,M,8,,LMLM,,,UNSWIMMABLE,EUTROPHIC
8/23/2016,2007872,,,,,ASSESS,ASSESSMENT,,,,,,,0,,,2,FAIR,,NO,RESERVOIR,L,,,,,,,,1,L,YES,,1,HIGH,0-05,75-100,,,,M,,,3,M,,RESTRICTED,ARTIFICIAL,Y,3,,,,,75-100,,,,M,,L,,,6,MLLL,L,L,,POOR,,,,,,,,0,,,,,UNSWIMMABLE,HYPEREUTROPHIC
8/23/2016,2007873,,,,,ASSESS,ASSESSMENT,,,,,H,,10,HH,H,4,GOOD,,NO,RESERVOIR,,,,,,,,,0,,YES,,1,MODERATE,0-05,25-75,,,,H,,,5,H,,LOW,ARTIFICIAL,Y,3,75-100,0-05,25-May,,75-100,25-May,25-75,25-May,,,,L,,2,LL,,L,,EXCELLENT,L,,,L,L,L,L,5,,LLLLL,,,GOOD,EUTROPHIC
8/23/2016,2007875,,,,,ASSESS,ASSESSMENT,M,,L,,L,,5,MLL,,3,GOOD,,YES,DRAINAGE,,,,,,,,,0,,,,-0.5,MODERATE,25-May,25-May,,,,,,,0,,,,NONE,Y,3,25-75,0-05,0-05,0-05,25-75,25-May,0-05,25-May,,,,,,1,L,,L,,FAIR,,,,,,,L,1,,L,,,UNSWIMMABLE,EUTROPHIC
8/23/2016,2007876,,,,,ASSESS,ASSESSMENT,,,,,,,0,,,5,GOOD,,NO,RESERVOIR,,,,,L,,,,1,L,YES,,0.8,SPARSE,0-05,0-05,M,L,,L,,,5,MLL,,LOW,ARTIFICIAL,Y,5,0-05,25-May,0-05,75-100,0-05,0-05,0-05,0-05,,L,,,,4,LM,,M,,GOOD,L,,,,,,L,2,,LL,,,GOOD,OLIGOTROPHIC
8/23/2016,2007877,,,,,ASSESS,ASSESSMENT,,,H,,,,5,H,,3,POOR,,NO,RESERVOIR,,,,,,,,,0,,NO,,,SPARSE,0-05,0-05,M,M,L,H,,,12,MMLH,,LOW,ARTIFICIAL,Y,2,0-05,75-100,25-May,,25-75,25-May,25-75,0-05,L,,L,M,L,9,LLMLM,,M,,GOOD,,M,,L,,M,H,12,,MLMH,,,GOOD,MESOTROPHIC
8/23/2016,2007878,,,,,ASSESS,ASSESSMENT,M,,M,M,M,L,18,MMMMLH,H,2,POOR,,YES,RESERVOIR,H,,H,,,L,,,11,HHL,YES,,0.1,SPARSE,0-05,,L,M,,M,,,10,LMMM,M,BANNED,ARTIFICIAL,Y,1,,25-May,75-100,25-May,25-75,25-May,25-May,0-05,M,,M,L,,15,MMLMH,M,H,,POOR,H,H,M,H,H,H,H,38,H,HHMHHHHH,,,UNSWIMMABLE,EUTROPHIC
8/23/2016,2007879,,,,,ASSESS,ASSESSMENT,H,,,,,,8,HM,M,2,FAIR,,NO,DRAINAGE,,,,,,,,,0,,,,,MODERATE,25-May,25-May,L,,,,,,1,L,,LOW,ARTIFICIAL,Y,2,75-100,25-May,0-05,0-05,25-75,25-75,25-75,25-May,L,,,,,1,L,,,,FAIR,,,,,L,,,1,,L,,,UNSWIMMABLE,EUTROPHIC
8/23/2016,2007880,,,,,ASSESS,ASSESSMENT,,,M,,,,8,MH,H,2,FAIR,,NO,RESERVOIR,,,,,L,,,,1,L,YES,,0.5,HIGH,25-75,75-100,,,,,,,0,,,LOW,ARTIFICIAL,N,2,,0-05,,,25-May,25-May,25-75,25-75,,,,,,3,M,,M,,POOR,,,H,,,L,M,9,,HLM,,,UNSWIMMABLE,HYPEREUTROPHIC
8/23/2016,2007881,,,,,ASSESS,ASSESSMENT,M,,,,L,,4,ML,,3,FAIR,,NO,SEEPAGE,L,,,,,,,,1,L,NO,,,SPARSE,0-05,0-05,M,,,,,,3,M,,LOW,NONE,Y,2,0-05,,25-75,25-May,25-75,75-100,0-05,0-05,,M,L,,,5,MLL,,L,,EXCELLENT,,,,M,L,M,M,10,,MLMM,,,GOOD,EUTROPHIC
8/23/2016,2007882,,,,,ASSESS,ASSESSMENT,,,,,,,0,,,4,FAIR,,YES,SEEPAGE,L,,,,,,,,1,L,NO,,,SPARSE,0-05,0-05,,,,,,,0,,,HIGH,NONE,Y,3,,,75-100,0-05,75-100,75-100,0-05,0-05,,L,L,,,3,LLL,,L,,GOOD,,L,,H,L,H,M,15,,LHLHM,,,FAIR,EUTROPHIC
